original_text,source,pornografi,sara,radikalisme,pencemaran_nama_baik,processed_text
"[i]thread ini dibuat atas keprihatinan TS atas pertanyaan hapalan berulang ulang dari theis yg ditujukan kepada atheis,jd dr pd TS dan beberapa kaskuser lain cape nulis berulang ulang(10x ga cukup),maka TS rangkum di 1 thread saja[/i]\n\n\n\n[b]Q : atheis adalah orang tidak tau aturan [/b]\n\nA : kok bisa ? hanya krn atheis tidak mengikuti hukum dan aturan agama? hukum dan aturan diagama juga biasanya sudah tertuang dihukum negara dan norma sosial yg bahkan jauh lbh kompleks.\n\ntanpa mengenal agama,norma sosial adat ketimuran tetap mengajarkan anak menghormati orang tua\n\ntanpa mengenal agama,manusia tetap bisa membuat hukum yg bahkan lbh kompleks dr hukum agama,hukum adat maupun hukum negara yg tetap melarang mencuri,korupsi,membunuh,dan lain lain.\n\n\n[b]Q : tapi kan hukum buatan manusia berasal dari agama[/b]\n\nA : agama mana? tuhannya yg mn dulu nih? 300 tahun sebelum turun 10 perintah Allah utk musa,sudah ada kode hamurabi,200 tahun sebelumnya lagi ada [url=https://en.m.wikipedia.org/wiki/Code_of_Ur-Nammu] kode ur-nammu[/url],[i]law code[/i] tertulis tertua umat manusia yg kita ketahui sampai saat ini,ada jg instruksi shuruppak,dan lain lain,itu baru dari peradaban mesopotamia saja yg menyembah dewa dewa pagan mereka : enki(lucifer dalam teologi judaisme dan kristen),marduk(bahamut),tammuz,dll yg dianggap setan oleh teologi samawi.\n\nini belum lagi hukum hukum kuno diberbagai belahan dunia lain seperti diperadaban afrika,dll\n\n[b]Q : tapi mereka yg dulu membuat hukum hukum tersebut beragama kan? meskipun tuhan yg mereka sembah &quot;salah&quot;,agama tetap dibutuhkan supaya orang orang takut,merasa ada yg mengawasi mereka sehingga hidup lbh bermoral dan takut berbuat kriminal[/b]\n\nA : tanpa agama,manusia tetap bisa bermoral, kesadaran berbuat baik,menjauhi tindakan buruk,dengan ancaman hukuman negara/manusia kalau dilanggar,sanksi dari manusia bahkan lbh tegas  dan nyata efek jeranya.[u]namun alangkah lbh baiknya apabila manusia bermoral krn kesadaran diri sendiri,berbuat baik krn senang berbuat baik,tidak berbuat buruk krn memang tidak ingin menyakiti orang lain.ketulusan dan kesadaran diri sendiri ini tidak membutuhkan agama atau hukuman buatan manusia sebagai alat pengancam.[/u]begitu jg umat beragama,bukankah lbh baik berbuat baik krn tulus dibanding berbuat baik krn mengharapkan surga dan takut neraka?\n\nfyi : aceh sebagai negara plg syariah di indonesia justru adalah provinsi dengan kasus pemerkosaan tertinggi di indonesia\n\n\n[b]Q : atheis hidup cuma mau enaknya sendiri,ga mau direpotin sm kewajiban agama[/b]\n\nA : hidup jd atheis berarti kehilangan tiket surga,sementara theis berbuat baik dijanjikan tiket surga,jd sebenarnya siapa yg cari enak? toh tetap saja anda bisa temui atheis mau berbuat baik,meski tanpa pahala.\n\n[b]Q : tapi atheis tidak bahagia[/b]\n\nA : world happiness report 2017 analisa PBB :\n\n[B]\n10 Negara Paling Bahagia[/B]\n\n1. Norwegia\n2. Denmark\n3. Islandia\n4. Swiss\n5. Finlandia\n6. Belanda\n7. Kanada\n8. Selandia Baru\n9. Australia\n10. Swedia\n\n*semua negara sekuler dan jajaran negara yg byk atheisnya\n\n[B]10 Negara Paling Tak Bahagia[/B]\n\n10. Yaman\n9.   Sudan Selatan\n8.   Liberia\n7.   Guinea\n6.   Togo\n5.   Rwanda\n4.   Suriah\n3.   Tanzania\n2.   Burundi\n1.   Republik Afrika Tengah \n\n*semua negara relijius\n\nData lengkap world happiness report : [url]https://s3.amazonaws.com/sdsn-whr2017/HR17_3-20-17.pdf[/url]\n\nvariabel pengukur kebahagiaan yg dipakai PBB :\n\n1.GDP per capita\n\n2. healthy years of life expectancy(umur harapan hidup)\n\n3.social support (as measured by having someone to count on in times of trouble)\n\n4.trust (as measured by a perceived absence of corruption in government and business)\n\n5.perceived freedom to make life decisions\n\n6.generosity(as measured by recent donations)\n\n[b]Q : atheis kalau mati roh nya kemana?[/b]\n\nA : emangnya atheis percaya roh? mngkn..bagi sebagian orang..apakah roh bisa dibuktikan scr ilmiah? kalau tidak jgn paksa atheis menjawab obyek yg belum pasti\n\n\n[b]Q : kalau nanti setelah meninggal surga itu tidak ada,maka theis ga akan rugi,tapi kalau surga ternyata ada,maka atheis akan rugi[/b]\n\nA : ini disebut argumen taruhan pascal,kalau tuhan itu ada,seberapa besar kemungkinan anda memilih agama yg benar sehingga masuk surga? secara ada ribuan agama didunia ini ,dan semua mengklaim versinya lah yg plg benar.jadi kalau surga memang ada,maka kemungkinan theis beriman masuk surga sama buruknya dengan atheis krn theis hny menganut 1 dari sekian ribu agama.\n\n[b]Q : atheis..kalau sakit,loe pikir siapa yg nyembuhin loe?[/b]\n\nA : sakit ya makan obat,obat kan temuan sains,emang ilmuwan perlu doa dan agama ketika menemukan obat?justru saya lihat kalau umat beragama sakit,knp masih makan obat temuan sains?knp tidak berdoa saja kalau yakin 100% sama tuhan atau minum kencing onta yg katanya obat segala penyakit.\n\n[b]Q : atheis kalau sudah sekarat juga nyebut tuhan[/b]\n\nA : saya ga tau dr mana rumor ini berasal,byk atheis tetap mati sebagai atheis.\n\nnamun tidak menutup kemungkinan seperti itu ada, memang pada dasarnya sudah jd naluri manusia apabila disaat putus asa mencari pengharapan,meskipun pengharapan tersebut tidak logis..itulah knp org yg putus asa,broken home sering jd incaran diajak masuk sekte sesat atau organisasi organisasi buruk lainnya yg sering mempraktekkan hal hal yg tidak rasional.\n\n[b]Q : atheis,memilih sains...tp sains sama seperti agama,hny modal percaya...mengimani sains[/b]\n\nA :  sains tidak utk di imani,tapi justru utk dikritisi dan dicari celah nya,melalui cara observasi,eksplorasi dan dianalisa,sehingga sampai pada titik dimana sains semakin mendekati fakta\n\nklaim agama,disisi lain,memaksa percaya tanpa menuntut eksplorasi dan observasi utk mengklaim sebagai kebenaran\n\n\n*silahkan bagi yg mau nambahin\n\n\n\n\n
",kaskus,0,0,0,0,thread ini dibuat atas keprihatinan penulis atas pertanyan hapalan berulang ulang dari theis yang ditujukan kepada ateis jadi daripada penulis dan beberapa kaskuser lain capai nulis berulang ulang x tidak cukup maka penulis rangkum di thread saja dan dan dan dan aku ateis adalah orang tidak tahu aturan dan na kok bisa hanya karena ateis tidak mengikuti hukum dan aturan agama hukum dan aturan diagama juga biasanya sudah tertuang dihukum negara dan norma sosial yang bahkan jauh lebih kompleks dan ntanpa mengenal agama norma sosial adat ketimuran tetap mengajarkan anak menghormati orang tua dan ntanpa mengenal agama manusia tetap bisa membuat hukum yang bahkan lebih kompleks dari hukum agama hukum adat maupun hukum negara yang tetap melarang mencuri korupsi membunuh dan lain lain dan dan dan aku tapi kan hukum buatan manusia berasal dari agama dan na agama mana tuhanya yang mana dulu ini tahun sebelum turun perintah alah untuk musa sudah ada kode hamurabi tahun sebelumnya lagi ada url kode ur namu law code tertulis tertua umat manusia yang kita ketahui sampai sat ini ada juga instruksi shurupak dan lain lain itu baru dari peradaban mesopotamia saja yang menyembah dewa dewa pagan mereka enki lucifer dalam teologi judaisme dan kristen marduk bahamut tamuz dan lainlain yang diangap setan oleh teologi samawi dan nini belum lagi hukum hukum kuno diberbagai belahan dunia lain seperti diperadaban afrika dan lainlain dan dan aku tapi mereka yang dulu membuat hukum hukum tersebut beragama kan meskipun tuhan yang mereka sembah salah agama tetap dibutuhkan supaya orang orang takut merasa ada yang mengawasi mereka sehinga hidup lebih bermoral dan takut berbuat kriminal dan na tanpa agama manusia tetap bisa bermoral kesadaran berbuat baik menjauhi tindakan buruk dengan ancaman hukuman negara manusia kalau dilangar sanksi dari manusia bahkan lebih tegas dan nyata efek jeranya namun alangkah lebih baiknya apabila manusia bermoral karena kesadaran diri sendiri berbuat baik karena senang berbuat baik tidak berbuat buruk karena memang tidak ingin menyakiti orang lain ketulusan dan kesadaran diri sendiri ini tidak membutuhkan agama atau hukuman buatan manusia sebagai alat pengancam begitu juga umat beragama bukankah lebih baik berbuat baik karena tulus dibanding berbuat baik karena mengharapkan surga dan takut neraka dan nfyi aceh sebagai negara pulang syariah di indonesia justru adalah provinsi dengan kasus pemerkosan tertingi di indonesia dan dan dan aku ateis hidup hanya mau enaknya sendiri tidak mau direpotin sama kewajiban agama dan na hidup jadi ateis berarti kehilangan tiket surga sementara theis berbuat baik dijanjikan tiket surga jadi sebenarnya siapa yang cari enak toh tetap saja anda bisa temui ateis mau berbuat baik meski tanpa pahala dan dan aku tapi ateis tidak bahagia dan na dunia hapines report analisis pb dan dan n negara paling bahagia dan n norwegia n denmark n islandia n swis n finlandia n belanda n kanada n selandia baru n australia n swedia dan dan semua negara sekuler dan jajaran negara yang banyak atheisnya dan dan negara paling tidak bahagia dan n yaman n sudan selatan n liberia n guinea n togo n rwanda n suriah n tanzania n burundi n republik afrika tengah dan dan semua negara relijius dan ndata lengkap dunia hapines report pengukur kebahagian yang dipakai pb dan n gdp per capita dan n healthy years of life expectancy umur harapan hidup dan n social suport as measured by having someone to count tepat in times of trouble dan n trust as measured by a perceived absence of coruption in government dan busines dan n perceived fredom to make life decisions dan n generosity as measured by recent donations dan dan aku ateis kalau mati roh nya ke mana dan na memangnya ateis percaya roh mungkin bagi sebagian orang apakah roh bisa dibuktikan secara ilmiah kalau tidak jangan paksa ateis menjawab objek yang belum pasti dan dan dan aku kalau nanti setelah meningal surga itu tidak ada maka theis tidak akan rugi tapi kalau surga ternyata ada maka ateis akan rugi dan na ini disebut argumen taruhan pascal kalau tuhan itu ada seberapa besar kemungkinan anda memilih agama yang benar sehinga masuk surga secara ada ribuan agama didunia ini dan semua mengklaim versinya lah yang pulang benar jadi kalau surga memang ada maka kemungkinan theis beriman masuk surga sama buruknya dengan ateis karena theis hanya menganut dari sekian ribu agama dan dan aku ateis kalau sakit kamu pikir siapa yang nyembuhin kamu dan na sakit iya makan obat obat kan temuan sains memang ilmuwan perlu doa dan agama ketika menemukan obat justru saya lihat kalau umat beragama sakit kenapa masih makan obat temuan sains kenapa tidak berdoa saja kalau yakin sama tuhan atau minum kencing onta yang katanya obat segala penyakit dan dan aku ateis kalau sudah sekarat juga nyebut tuhan dan na saya tidak tahu dari mana rumor ini berasal banyak ateis tetap mati sebagai ateis dan namun tidak menutup kemungkinan seperti itu ada memang pada dasarnya sudah jadi naluri manusia apabila di sat putus asa mencari pengharapan meskipun pengharapan tersebut tidak logis itulah kenapa orang yang putus asa broken home sering jadi incaran diajak masuk sekte sesat atau organisasi organisasi buruk lainya yang sering mempraktekan hal hal yang tidak rasional dan dan aku ateis memilih sains tapi sains sama seperti agama hanya modal percaya mengimani sains dan na sains tidak untuk di imani tapi justru untuk dikritisi dan dicari celah nya melalui cara observasi eksplorasi dan dianalisa sehinga sampai pada titik di mana sains semakin mendekati fakta dan nklaim agama di sisi lain memaksa percaya tanpa menuntut eksplorasi dan observasi untuk mengklaim sebagai kebenaran dan dan dan silakan bagi yang mau nambahin dan dan dan dan dan
"mending gembel jink dr pd tajir tp nipu! tunggu sebentar lg aka ada saat ras yg suka berak sembarangan di kulitin di mari :fuck:
",kaskus,0,1,0,1,lebih baik gembel anjing daripada kaya tapi tipu tungu sebentar lagi dikenal juga sebagai ada sat ras yang suka berak sembarangan di kulitin di mari bangsat
@tiniiy97 hahah jujur saya ngfolow ini orang tuh buat liat comment netizen doang tau.  Lucu2 coment nya.  Tapi greget jga jdi pngen coment.  Dan ini coment pertama guaÃ°ÂÂÂÃ°ÂÂÂ,instagram,0,0,0,0,hahah jujur saya ngfolow ini orang itu buat lihat coment netizen saja tahu lucu coment nya tapi greget juga jadi pngen coment dan ini coment pertama saya
Oke gue add ~RT @safiraamijaya: remas tetek fahmi al husain. oh jadi trnyata gifa juga.............. sm ka fahmi?RT @Gifagumelar,twitter,1,0,0,0,oke aku ada rt remas tetek fahmi al husain oh jadi ternyata gifa juga sama kakak fahmi rt
"[QUOTE=junkisz007;5a82a96cc1d77074318b4568]\n\nlu aja kali yg bego ga cari info, xiaomi redmi note 4 ada 2 macam procecor, mediatek dan snapdragon 625 :capedes [/QUOTE]\n\nEh ngentod gak usah pake komentar bego segala, sesakit itu hati lo baca komentar gw??  \n\nXIAOMI SAMPAH, ROM STABLE, ROM DEVELOPER, ROM CINA, ROM COKIN, ROM SIPIT, ROM KOMUNIS. PUNYA SMARTPHONE KOK KERJAANNYA NGURUSIN ROM, TUH HP NYA YG GAK SMART ATAU PENGGUNANYA YG GAK SMART?  ATAU DUA DUA NYA?  :wkwkwk SINI PANGGIL ANTEK ANTEK LO, KASIH TAU GW KATA2 APALAGI YG BIKIN LO DAN ANTEK ANTEK LO SAKIT HATI?  :wkwkwk  :fuck: 
",kaskus,0,1,0,1,dan nlu saja kali yang bego tidak cari informasi xiaomi redmi note ada macam procecor mediatek dan snapdragon capedes dan neh senggama tidak perlu pakai komentar bego segala sesakit itu hati kamu baca komentar aku dan nxiaomi sampah rom stable rom developer rom cina rom cokin rom sipit rom komunis punya telepon gengam cerdas kok kerjanya ngurusin rom itu telepon gengam nya yang tidak smart atau pengunanya yang tidak smart atau dua dua nya tertawa sini pangil antek antek kamu kasih tahu aku kata apalagi yang buat kamu dan antek antek kamu sakit hati tertawa bangsat
Kampanye rasis ngmg nya pihak ahok yg di untungkan.. Goblok kafir mana ada di untungkan.. Kalau pada di perkosa bunuh lu enak berduit,twitter,0,1,0,1,kampanye rasis bicara nya pihak ahok yang di untungkan bodoh kafir mana ada di untungkan kalau pada di perkosa bunuh kamu enak berduit
Mukanya laki banget serius.gagah gitu sampe dadanya Gede GedeÃ°ÂÂÂ gimana buat otot kaya gitu lengan kecil dadanya Gede. Ã°ÂÂ§Â,instagram,0,0,0,0,mukanya laki sekali serius gagah begitu sampai dadanya besar besar bagaimana buat otot kaya begitu lengan kecil dadanya besar
"Wahai Kaum Muslimin,Rezim ini tlh mendidik kt utk main USIR2AN,oleh sbb itu BILA ada pjabat kafir yg dtg kedaerah kt,USIR!
sy provokatornya! pic.twitter.com/KQ6I4u1Fsc",twitter,0,0,0,0,wahai kaum muslimin ini tlh mendidik kita untuk main oleh sebagai berikut bila yang datang usir saya provokatornya pic twiter com kqiufsc
"Hahaha bnyak yg sirik yah msalah bisa jemput ke dlm situ , lah klo lu semua anak presiden gmana ? Trus punya akses supaya bisa msuk ksitu emang lu bakal nolak ? Gw jamin kagak ada yg nolak ! Makannya pinterin otaknya . Kerja keras biar kalian bisa jd presiden / orang kaya kek biar kerjaannya sirik mulu di sosmed . Msalah gini ajh pada rempong yah org"" sirik mah",instagram,0,0,0,0,tertawa bnyak yang sirik yah msalah bisa jemput ke dalam situ lah kalau kamu semua anak presiden bagaimana terus punya akses supaya bisa msuk ksitu memang kamu bakal nolak aku jamin tidak ada yang nolak makanya pinterin otaknya kerja keras biar kalian bisa jadi presiden orang kaya seperti biar kerjanya sirik melulu di sosial media msalah begini saja pada repot yah orang sirik mah
Gue heran ma klen..knp klian follow dy klw kalian gk suka.. Makin kalian hina dy.. Makin naik nama dy.. Bukan maksud membela @lucintaluna  ya..,instagram,0,0,0,0,aku heran sama klen kenapa kalian mengikuti dia kalau kalian tidak suka makin kalian hina dia makin naik nama dia bukan maksud membela iya
@syaravina17 nah orang bego main sosmed. Lah wajar gw dan netijen komen dong. Toh karput sendiri yg ngupdate statusnya soal sah nya. Bukan gw yg sengaja ngorek2 info. Trus ngapain juga lo nanyain hidup gw. Hidup lo sendiri gimana? Berak lancar??? Ã°ÂÂÂÃ°ÂÂÂÃ°ÂÂÂÃ°ÂÂÂ,instagram,0,0,0,1,orang bego main media aku netizen berkomentar dong toh karput sendiri yang ngupdate statusnya soal sah nya yang sengaja ngorek terus sedang apa juga kamu nanyain hidup hidup sendiri bagaimana lancar
Eh batak goblok.. ko tinggal di papua kah? Kam orang batak yg paling banyak bikin rusak papua. Tukang main judi,twitter,0,1,0,1,eh batak bodoh kok tingal di papua kasih kam orang batak yang paling banyak buat rusak papua tukang main judi
"Maneh ieu psti pelaku na @maratanzagat: Susu Kamu, mau aku remas? Cc @xbielss @detikcom: Remas Payudara Siswi SMP, Pelaku Mengaku Sudah",twitter,1,0,0,0,kamu ieu pasti pelaku na susu kamu mau aku remas c remas payudara siswi sampai pelaku mengaku sudah
"[b]nasbuung emang laknaad :berbusa\n\nbanyak gaya nge buli #hoaxmembangun\n\npadahal selama ini mereka menikmati hoax yg membangun. mereka bisa  makan dan bernafas anak cucunya sampe sekarang :berbusa\n\n#hoaxyangmembangun\n\n1. di bohongin pakai al maidah --&amp;gt; di bohongin al maidah. (membangun ukuwah dajjaliyah 212)\n\n2. oke ngecrot. di modalin, di sediakan tempat, di cariin pembeli. (bikin duo ASU menang pilgub) \n\n3. jendral wafat di dor --&amp;gt; jendral wafat di silet2 (bikin semangat nobar PKI)\n\n4. tanah abang sarang preman --&amp;gt; tidak ada preman di tn abang kata anus (nasbung PKL bebas perkosa trotoar)\n\n\ntanpa hoax ini semua apakah kelean bisa makan wahai nasbung ngehe gak tau diri :dp[/b]\n\n
",kaskus,1,0,0,1,nasbung memang laknad berbusa dan nbanyak gaya nge buli hoaxmembangun dan npadahal selama ini mereka menikmati palsu yang membangun mereka bisa makan dan bernafas anak cucunya sampai sekarang berbusa dan dan hoaxyangmembangun dan n di bohongin pakai al maidah amp begitu di bohongin al maidah membangun ukuwah dajaliyah dan n oke ngecrot di modalin di sediakan tempat di carikan pembeli buat duo asu menang pilgub dan n jenderal wafat di dor amp begitu jenderal wafat di silet buat semangat nonton bareng pki dan n tanah abang sarang preman amp begitu tidak ada preman di tn abang kata anus nasbung pkl bebas perkosa trotoar dan dan ntanpa palsu ini semua apakah kelean bisa makan wahai nasbung kesal tidak tahu diri dp dan dan
"Rata2 jidat gosong yg suka menebarkan fitnah dan dikit2 rekayasa. Pikiran penuh suudzon dgn pemerintah hati penuh kebencian. Kebanyakan benturkan kepala ke lantai sampai otaknya rusak
",kaskus,0,1,0,1,rata jidat gosong yang suka menebarkan fitnah dan dikit rekayasa pikiran penuh sudzon dengan pemerintah hati penuh kebencian kebanyakan benturkan kepala ke lantai sampai otaknya rusak
Eh... goblok ko kalo berani datang ke mabes orak bodok sejak kapan ko ikut meting bersama kami pengurus puk spsi http://pt.fiÃÂ  dpc dan managemend di rimba papua kalo tratau permasalaganya itu jagan ikut campur anak baru tumbu kemarin saja baru kotau apacc.@lokataru_id,twitter,0,0,0,1,eh bodoh kok kalau berani datang ke markas besar orak bodok sejak kapan kok ikut meting bersama kami pengurus puk spsi dpc dan managemend di rimba papua kalau tratau permasalaganya itu jagan ikut campur anak baru tumbu kemarin saja baru kotau apac
Selamat dan terima kasih banyak untuk pak Ahok dan pak Djarot yg sudah menunjukan bahwa negara ini masih punya orang2 baik,twitter,0,0,0,0,selamat dan terima kasih banyak untuk pak ahok dan pak djarot yang sudah menunjukan bahwa negara ini masih punya orang baik
"[QUOTE=bpln.leader;5aab347ea09a39ea688b456a]\n\nbukan aja tionghoa melainkan pribumi indonesia juga akan jadi durhaka radikal paok kalau udah masuk samawi ( ajaran timur tengah) \n\njangan lupa agama/kepercayaan asli leluhur sebelum masuknya samawi ( ajaran timur tengah)  [/QUOTE]\n\nEmangnya ajaran paling tua apa gan? Ada yg sampe 700 BC? Kitab Yesaya aja ditulis 700BC. Itu yg baru ketauan diperkirakan kitab Ayub lebih lama lagi. \nTeori reinkarnasi aja banyak kecacatan. Kalo dunia hancur karena perang dunia misalkan perang nuklir, yg reinkarnasi mau tinggal dimana? Chernobyl aja radiasi nuklirnya sampe sekarang tanahnya gak bisa ditanami. \nKalo udah reinkarnasi kok masih disembayangin juga?\n\nAjaran sesat turun temurun itu. Ga ada org mati reinkarnasi. Yg mati disembayangin. Gak bakal denger dia. Yg ada surga kekal atau neraka kekal. Yg bisa ke sorga hanya yg percaya Yesus dan ditebus darah Yesus.\nSetan ngga mau pada tau itu dan tobat. Makanya dia bikin agama yg banyak.\nTobat tong
",kaskus,0,0,0,0,dan saja tionghoa melainkan juga akan durhaka radikal paok kalau sudah samawi ajaran dan njangan lupa agama kepercayan asli leluhur sebelum masuknya samawi ajaran timur tengah dan nemangnya ajaran paling tua apa ada yang sampai bc kitab yesaya saja ditulis bc itu yang baru diperkirakan kitab ayub lebih lama lagi nteori reinkarnasi saja banyak kecacatan dunia karena dunia misalkan perang nuklir reinkarnasi mau tingal mana chernobyl radiasi nuklirnya sekarang tidak bisa nkalo sudah disembayangin juga dan najaran sesat turun temurun orang mati yang mati disembayangin tidak bakal dia yang neraka kekal yang bisa hanya yang percaya yesus ditebus darah yesus nsetan mau pada tahu dan dia buat agama yang ntobat tong
"grup WA untuk orang dewasa BB+18 (penderita overdosis agama dilarang masuk)\n\n[url]https://chat.whatsapp.com/GaAgE4nc2FmLS27ybXwXM6[/url]\n\nharus dari hape klik nya
",kaskus,0,0,0,0,grup untuk orang dewasa b overdosis agama masuk dan dari gengam klik nya
"Itu apa y di paha bgian ats kok kyk lemak, apa bekas2 silikon wkwk, kliatan jlz mbk tu mbk fatah, kok pde amt ya pke bikini klo paha nya msh kyk jln aspal rusakÃ°ÂÂÂÃ°ÂÂÂ",instagram,0,0,0,1,itu apa iya di paha bgian ats kok seperti lemak apa bekas silikon tertawa kliatan jlz mbk tu mbk fatah kok pde amt iya pakai bikini kalau paha nya masih seperti jalan asli tetapi palsu rusak
"Ini justru penghinaan gan !! Masak jdi nama Cicak ? Klo pujian itu jdi nama jenis burung, angsa, kucing dll. Yg bagus bagus gan. Cicak itu kesannya jelek dan menjijikkan. Dasar si Ahok ! Lgian kasian cicaknya krn disamai Ahok si kutu kupret. Ahok lbh mirip babi. Krn sipit, pesek, kulit kuning, bau amis, penis kecil, pengecut, penakut, suka gaduh, hidupnya kotor penuh maksiat dan korupsi.\n\nAhok gubernur trkorup sejagat. Mulai dri kasus Sumber Waras, Cengkareng, reklamasi sampai tukar lahan BMW. Dia bejat banget. Belum lgi dia gusur 32 ribu lebih orang miskin Jakarta tanpa ganti rugi. Prestasi dia cuma bacot dan bikin taman dri suap Podomoro. Tpi untung Ahok sipit pesek babi banci kalah telak dri si Unta Anies yang mancung dan bermata lebar. Pdhl dia didukung cukong korup, media nasional dan mayoritas parpol ditambah bagi bagi ribuan sembako di hari tenang. Tpi msh aja si babi kalah malu maluin. Skrg dia lgi pake BH nangis di penjara.\n\n
",kaskus,1,0,0,1,ini justru penghinan juragan masak jadi nama cicak kalau pujian itu jadi nama jenis burung angsa kucing dan lainlain yang bagus bagus juragan cicak itu kesanya jelek dan menjijikan dasar sih ahok lgian kasian cicaknya karena disamai ahok sih kutu kupret ahok lebih mirip babi karena sipit pesek kulit kuning bau amis penis kecil pengecut penakut suka gaduh hidupnya kotor penuh maksiat dan korupsi dan nahok gubernur trkorup sejagat mulai dari kasus sumber waras cengkareng reklamasi sampai tukar lahan bmw dia bejat sekali belum lagi dia gusur ribu lebih orang miskin jakarta tanpa ganti rugi prestasi dia hanya banyak bicara dan buat taman dari suap podomoro tapi untung ahok sipit pesek babi banci kalah telak dari sih unta anies yang mancung dan bermata lebar padahal dia didukung cukong korupsi media nasional dan mayoritas partai politik ditambah bagi bagi ribuan sembilan bahan pokok di hari tenang tapi masih saja sih babi kalah malu maluin sekarang dia lagi pakai bh menangis di penjara dan dan
@apityal biasa klo anak udah abg suka malu di peluk dan dicium2 ortu nya depan orang banyak apalagi disitu ada kamera..,instagram,0,0,0,0,biasa kalau anak sudah abg suka malu di peluk dan dicium orang tua nya depan orang banyak apalagi di situ ada kamera
"cek IG kita sist.. ada peralatan jihad berupa bom molotov, ranjau, bom bunuh diri dll buat jihaders. ayo buruan sebelum kehabisan!",twitter,0,0,1,1,cek instagram kita kakak perempuan ada peralatan jihad berupa bom molotov ranjau bom bunuh diri dan lainlain buat jihaders ayo buruan sebelum kehabisan
"Lagi promo nih ;
.
1000 followers ; 30k
1000 like ; 10k
1000 view ; 20k
Minat chat me kaÃ°ÂÂÂÃ°ÂÂÂÃ°ÂÂÂ",instagram,0,0,0,0,lagi promo ini folowers k suka k view k minat chat me kakak
Perasaan teteh lucinta  Luna kalau pakai baju renang nggak cocok soalnya selangkangan ya lebar cantikan pakai dress lebih terasa auranya,instagram,0,0,0,0,perasan teteh lucinta luna kalau pakai baju renang tidak cocok soalnya selangkangan iya lebar cantikan pakai dres lebih terasa auranya
@sandrafitria19  bukan san itu telor kinderjoy jumbo di kasih nyawa Ã°ÂÂÂÃ°ÂÂÂ terciduk lu komen disini wkkw,instagram,0,0,0,0,bukan san itu telur kinderjoy jumbo di kasih nyawa terciduk kamu berkomentar di sini wkw
@Vavacisexi kontol aku suka ga Bunda?pngn bngdt di sepong ma Bunda..HOooouuwhh yeah yes yes hooOOoooh isepin dunk bunda !,twitter,1,0,0,0,kontol aku suka tidak bunda pngn bngdt di sepong sama bunda houwh yeah yes yes hoh isepin dunk bunda
"[QUOTE=justausername;5a8455101a99753b758b4567]Woi QONTOL\n\n1. Pengajian d rumah? Ada ijin untuk rumah ibadah?\n\n2. Bangun mesjid yakin smua nya ad ijin?bukannya tinggal bangun trus mnta sumbangan di pinggir jalan?\n\nGk malu kalian agama kok munafik bgt?[/QUOTE]\n\ndimana2 mah kalau jadi mayoritas mah bebas...\nkalau situ ga suka silahkan pindah negara...\n\nkalau lu kismin dan juga goblok dan ga mampu, terima keadaan aja udah...\nga usah mewek sambil terkaing2 gitu...\n\n:D :beer: 
",kaskus,0,0,0,1,woi qontol dan n pengajian di rumah ada izin untuk rumah ibadah dan n bangun masjid yakin semua nya ada izin bukanya tingal bangun terus mnta sumbangan di pingir jalan dan tidak malu kalian agama kok munafik sekali dan ndimana mah kalau jadi mayoritas mah bebas nkalau situ tidak suka silakan pindah negara dan nkalau kamu kismin dan juga bodoh dan tidak mampu terima keadan saja sudah tidak perlu mewek sambil terkaing begitu dan dan di ber
"Cui kalo emang bener lu wanita, dan mau di akui sebagai wanita. Jangan seperti ini, malu cui malu.. ya kalo pengen nunjukin keseksian lu, foto dong yang cantik anggun kaya wanita asli bukan banting-bantingin tete mulu cewe mana ada si yang suka bantingin tete, kalo mau buat video yang normal saja tidak usah menggoda seperti bencong galaku, kami bakal paham sendiri kok kalo lu (emang bener) wanita.",instagram,1,0,0,0,cui kalau memang benar kamu wanita dan mau di akui sebagai wanita jangan seperti ini malu cui malu iya kalau ingin nunjukin keseksian kamu foto dong yang cantik angun kaya wanita asli bukan banting bantingin tetek melulu cewek mana ada sih yang suka bantingin tetek kalau mau buat video yang normal saja tidak perlu mengoda seperti banci galaku kami bakal paham sendiri kok kalau kamu memang benar wanita
